#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 21 Albendazole Sulfoxide.JPG Wednesday 15-May-2019 1:30:13 PM
1.0253, 0.4142
1.9832, 0.7285
3.0398, 1.0497
4.0592, 1.1057
6.028, 0.9558
8.062, 0.7715
12.0671, 0.5856
23.9235, 0.3444
48.0018, 0.1102
1.1593, 0.5728
2.0208, 1.0144
3.0122, 1.37
4.0, 1.5017
5.9971, 1.0729
8.0964, 0.8681
12.0684, 0.6614
23.9569, 0.3788
48.7579, 0.1384
0.9898, 0.2557
2.0419, 0.3014
3.095, 0.4057
3.9838, 0.5131
5.9226, 0.5459
8.0228, 0.3892
12.029, 0.2652
23.9207, 0.179
48.8227, 0.0834
1.0535, 0.1318
2.0419, 0.298
3.0982, 0.6019
4.0543, 0.8026
6.057, 0.7182
8.0929, 0.6545
12.0992, 0.5408
24.022, 0.3376
48.7577, 0.1246
1.0227, 0.2558
2.0763, 0.3944
3.0621, 0.4056
4.0144, 0.3789
6.0164, 0.2497
8.0193, 0.1722
12.0264, 0.1068
23.9847, 0.0689
48.7239, 0.0695
1.0359, 1.0583
2.0267, 1.3726
3.0468, 1.4733
4.0339, 1.5636
6.0708, 1.5621
8.0761, 1.6327
12.0171, 1.5431
24.0341, 1.0747
48.7597, 0.2452
1.0975, 0.8104
2.0568, 1.2073
2.9741, 1.0462
4.092, 1.1023
5.9644, 1.0832
8.0981, 0.9748
12.1021, 0.713
23.9567, 0.3719
48.7578, 0.1315
1.0359, 1.0617
2.0628, 1.5724
2.9928, 2.1863
4.0505, 2.5729
5.9562, 2.5815
7.9118, 1.6291
11.9889, 1.8255
24.163, 0.9198
48.7903, 0.1109
