#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 29 Albendazole Sulfoxide Multiple Treatments.JPG Sunday 21-Jul-2019 10:33:18 AM


0.8725, 0.1824

2.0216, 0.4593

3.9773, 0.2545

7.9997, 0.4888

11.959, 0.1567

20.9905, 0.0628

24.049, 0.1113


0.9627, 0.1487

1.9698, 0.257

3.9861, 0.5444

7.9958, 0.3607

10.0501, 0.3986

12.0135, 0.4433

13.9483, 1.0508

17.5874, 0.6848

21.0034, 0.4875


1.9222, 0.1929

4.0697, 0.2916

5.986, 0.289

7.8789, 1.0179

9.9797, 1.0829

12.0301, 0.9893

14.0018, 1.3104

15.8714, 1.2707

18.3325, 1.1808

21.9771, 1.0003

23.8914, 0.9303


0.9599, 0.0577

3.2434, 0.1261

5.0217, 0.0898

7.1242, 0.2086

12.0028, 0.0927

16.023, 0.2562

17.8904, 0.1491


0.9134, 0.0274

3.9807, 0.3657

7.9663, 0.8932

11.9176, 0.2915

21.0808, 0.0325

24.0926, 0.0439
