#DataThief C:\Users\cw1716\Documents\Q_Drive_Copy\Loa_Loa\Drug Efficacy Modelling\Albendazole Modelling\Albendazole_Pharmacokinetic_Data\Raw_Temporal_Data_Files\Ref 22 Albendazole Sulfoxide.JPG Saturday 6-Jul-2019 12:30:00 AM


0.0534, 3.8281e-3

1.0421, 0.1573

2.0482, 0.6076

3.0929, 0.1922

4.1022, 0.2266

6.05, 0.1663

8.0568, 0.1562

12.1027, 0.1004

24.0207, 0.0509


0.0996, -2.7898e-5

2.0375, 0.1599

3.0587, 0.272

4.075, 0.1497

5.1005, 0.1648

6.0352, 0.1549


0.0536, -9.758e-4

0.5347, 0.2016

1.1113, 0.3235

2.072, 0.4174

3.0739, 0.2739

4.0881, 0.1997

5.1005, 0.1638

6.0977, 0.1242

8.1071, 0.0592


0.5543, 0.1065

1.0784, 0.7155

2.0676, 0.8574

3.0519, 0.7658

4.0525, 0.6541

5.0408, 0.4722

6.0367, 0.4652

8.0889, 0.4675

12.095, 0.2724

24.1103, 0.1028


0.023, -6.4379e-6

0.5653, 0.2026

1.0261, 0.5166

2.0911, 1.0169

3.0319, 0.8725

4.0535, 0.632

5.0535, 0.5299

6.0378, 0.4403

8.1274, 0.2917

12.0823, 0.2137

24.0656, 0.0749


0.0229, 1.9151e-3

0.5314, 0.2766

1.0986, 0.6078

2.0483, 0.6047

3.0809, 0.4613

4.0386, 0.2793

5.0357, 0.2426

6.0442, 0.2971

8.1447, 0.2466

12.1015, 0.1282

24.0208, 0.049


0.069, -1.9409e-3

0.5493, 0.216

1.0802, 0.334

2.0335, 0.2502

3.0726, 0.6467

4.0935, 0.4216

5.098, 0.2215

6.0508, 0.1491

8.1197, 0.1197

12.1047, 0.0562


0.0691, -2.9017e-3

0.534, 0.217

1.0352, 0.3091

2.0444, 0.3482

3.0717, 0.3229

4.0865, 0.2352

5.0886, 0.0879

6.0197, 0.1597

8.1054, 0.0986

12.028, 0.0581

